transcript_id	gene_id
ENST00000830522	ENSG00000308023
ENST00000830523	ENSG00000308023
ENST00000830524	ENSG00000308023
ENST00000830525	ENSG00000308024
ENST00000830526	ENSG00000308024
ENST00000830527	ENSG00000308025
ENST00000830528	ENSG00000308026
ENST00000830529	ENSG00000308026
ENST00000830530	ENSG00000308026
ENST00000830531	ENSG00000308026
ENST00000830532	ENSG00000308026
ENST00000830533	ENSG00000308027
ENST00000830534	ENSG00000308027
ENST00000830535	ENSG00000308026
ENST00000830536	ENSG00000308026
ENST00000830537	ENSG00000308026
ENST00000830538	ENSG00000308026
ENST00000830539	ENSG00000233643
ENST00000830540	ENSG00000227006
ENST00000830541	ENSG00000308028
ENST00000830542	ENSG00000308028
ENST00000830543	ENSG00000308028
ENST00000830544	ENSG00000308028
ENST00000830545	ENSG00000308028
ENST00000830546	ENSG00000308028
ENST00000830547	ENSG00000308028
ENST00000830548	ENSG00000246876
ENST00000830549	ENSG00000246876
ENST00000830550	ENSG00000246876
ENST00000830551	ENSG00000246876
ENST00000830552	ENSG00000246876
ENST00000830553	ENSG00000246876
ENST00000830554	ENSG00000246876
ENST00000830555	ENSG00000246876
ENST00000830556	ENSG00000246876
ENST00000830557	ENSG00000246876
ENST00000830558	ENSG00000246876
ENST00000830559	ENSG00000246876
ENST00000830560	ENSG00000246876
ENST00000830561	ENSG00000308029
ENST00000830562	ENSG00000308029
ENST00000830563	ENSG00000308029
ENST00000830564	ENSG00000308029
ENST00000830565	ENSG00000308029
ENST00000830566	ENSG00000308029
ENST00000830567	ENSG00000308029
ENST00000830568	ENSG00000308030
ENST00000830569	ENSG00000308031
ENST00000830570	ENSG00000249551
ENST00000830571	ENSG00000308032
ENST00000830572	ENSG00000308033
ENST00000830573	ENSG00000248783
ENST00000830574	ENSG00000248783
ENST00000830575	ENSG00000248783
ENST00000830576	ENSG00000248783
ENST00000830577	ENSG00000248783
ENST00000830578	ENSG00000248783
ENST00000830579	ENSG00000248783
ENST00000830580	ENSG00000308034
ENST00000830581	ENSG00000308035
ENST00000830582	ENSG00000308036
ENST00000830583	ENSG00000286272
ENST00000830584	ENSG00000286272
ENST00000830585	ENSG00000286272
ENST00000830586	ENSG00000286272
ENST00000830587	ENSG00000286272
ENST00000830588	ENSG00000286272
ENST00000830589	ENSG00000286272
ENST00000830590	ENSG00000286272
ENST00000830591	ENSG00000286272
ENST00000830592	ENSG00000286272
ENST00000830593	ENSG00000286272
ENST00000830594	ENSG00000286272
ENST00000830595	ENSG00000286272
ENST00000830596	ENSG00000286272
ENST00000830597	ENSG00000286272
ENST00000830598	ENSG00000286272
ENST00000830599	ENSG00000286272
ENST00000830600	ENSG00000286272
ENST00000830601	ENSG00000286272
ENST00000830602	ENSG00000286272
ENST00000830603	ENSG00000286272
ENST00000830604	ENSG00000286272
ENST00000830605	ENSG00000286272
ENST00000830606	ENSG00000286272
ENST00000830607	ENSG00000286272
ENST00000830608	ENSG00000308037
ENST00000830609	ENSG00000308037
ENST00000830610	ENSG00000308037
ENST00000830611	ENSG00000308038
ENST00000830612	ENSG00000223985
ENST00000830613	ENSG00000308039
ENST00000830614	ENSG00000308039
ENST00000830615	ENSG00000260057
ENST00000830616	ENSG00000260057
ENST00000830617	ENSG00000260057
ENST00000830618	ENSG00000260057
ENST00000830619	ENSG00000260057
ENST00000830620	ENSG00000260057
ENST00000830621	ENSG00000260057
ENST00000830622	ENSG00000260057
ENST00000830623	ENSG00000260057
ENST00000830624	ENSG00000260057
ENST00000830625	ENSG00000260057
ENST00000830626	ENSG00000260057
ENST00000830627	ENSG00000260057
ENST00000830628	ENSG00000260057
ENST00000830629	ENSG00000260057
ENST00000830630	ENSG00000308040
ENST00000830631	ENSG00000203709
ENST00000830632	ENSG00000203709
ENST00000830633	ENSG00000203709
ENST00000830634	ENSG00000203709
ENST00000830635	ENSG00000203709
ENST00000830636	ENSG00000203709
ENST00000830637	ENSG00000203709
ENST00000830638	ENSG00000203709
ENST00000830639	ENSG00000203709
ENST00000830640	ENSG00000203709
ENST00000830641	ENSG00000203709
ENST00000830642	ENSG00000203709
ENST00000830643	ENSG00000203709
ENST00000830644	ENSG00000203709
ENST00000830645	ENSG00000203709
ENST00000830646	ENSG00000203709
ENST00000830647	ENSG00000203709
ENST00000830648	ENSG00000203709
ENST00000830649	ENSG00000203709
ENST00000830650	ENSG00000203709
ENST00000830651	ENSG00000203709
ENST00000830652	ENSG00000203709
ENST00000830653	ENSG00000203709
ENST00000830654	ENSG00000203709
ENST00000830655	ENSG00000203709
ENST00000830656	ENSG00000203709
ENST00000830657	ENSG00000203709
ENST00000830658	ENSG00000203709
ENST00000830659	ENSG00000203709
ENST00000830660	ENSG00000203709
ENST00000830661	ENSG00000203709
ENST00000830662	ENSG00000203709
ENST00000830663	ENSG00000203709
ENST00000830664	ENSG00000203709
ENST00000830665	ENSG00000203709
ENST00000830666	ENSG00000308041
ENST00000830667	ENSG00000308042
ENST00000830668	ENSG00000308043
ENST00000830669	ENSG00000308043
ENST00000830670	ENSG00000308043
ENST00000830671	ENSG00000308043
ENST00000830672	ENSG00000308043
ENST00000830673	ENSG00000308043
ENST00000830674	ENSG00000308044
ENST00000830675	ENSG00000308044
ENST00000830676	ENSG00000308044
ENST00000830677	ENSG00000308044
ENST00000830678	ENSG00000308045
ENST00000830679	ENSG00000308045
ENST00000830680	ENSG00000308046
ENST00000830681	ENSG00000308047
ENST00000830682	ENSG00000308048
ENST00000830683	ENSG00000308049
ENST00000830684	ENSG00000308049
ENST00000830685	ENSG00000308049
ENST00000830686	ENSG00000308049
ENST00000830687	ENSG00000308050
ENST00000830688	ENSG00000270344
ENST00000830689	ENSG00000270344
ENST00000830690	ENSG00000270344
ENST00000830691	ENSG00000270344
ENST00000830692	ENSG00000270344
ENST00000830693	ENSG00000270344
ENST00000830694	ENSG00000270344
ENST00000830695	ENSG00000270344
ENST00000830696	ENSG00000270344
ENST00000830697	ENSG00000270344
ENST00000830698	ENSG00000270344
ENST00000830699	ENSG00000238230
ENST00000830700	ENSG00000238230
ENST00000830701	ENSG00000238230
ENST00000830702	ENSG00000238230
ENST00000830703	ENSG00000238230
ENST00000830704	ENSG00000238230
ENST00000830705	ENSG00000238230
ENST00000830706	ENSG00000238230
ENST00000830707	ENSG00000238230
ENST00000830708	ENSG00000238230
ENST00000830709	ENSG00000238230
ENST00000830710	ENSG00000238230
ENST00000830711	ENSG00000238230
ENST00000830712	ENSG00000238230
ENST00000830713	ENSG00000238230
ENST00000830714	ENSG00000238230
ENST00000830715	ENSG00000238230
ENST00000830716	ENSG00000238230
ENST00000830717	ENSG00000238230
ENST00000830718	ENSG00000238230
ENST00000830719	ENSG00000238230
ENST00000830720	ENSG00000238230
ENST00000830721	ENSG00000238230
ENST00000830722	ENSG00000238230
ENST00000830723	ENSG00000238230
ENST00000830724	ENSG00000238230
ENST00000830725	ENSG00000238230
ENST00000830726	ENSG00000238230
ENST00000830727	ENSG00000238230
ENST00000830728	ENSG00000238230
ENST00000830729	ENSG00000238230
ENST00000830730	ENSG00000238230
ENST00000830731	ENSG00000308051
ENST00000830732	ENSG00000265369
ENST00000830733	ENSG00000265369
ENST00000830734	ENSG00000265369
ENST00000830735	ENSG00000265369
ENST00000830736	ENSG00000255326
ENST00000830737	ENSG00000255326
ENST00000830738	ENSG00000255326
ENST00000830739	ENSG00000255326
ENST00000830740	ENSG00000255326
ENST00000830741	ENSG00000308052
ENST00000830742	ENSG00000308052
ENST00000830743	ENSG00000308052
ENST00000830744	ENSG00000308053
ENST00000830745	ENSG00000286650
ENST00000830746	ENSG00000286650
ENST00000830747	ENSG00000286650
ENST00000830748	ENSG00000308054
ENST00000830749	ENSG00000308055
ENST00000830750	ENSG00000308055
ENST00000830751	ENSG00000308056
ENST00000830752	ENSG00000308056
ENST00000830753	ENSG00000308057
ENST00000830754	ENSG00000308057
ENST00000830755	ENSG00000308057
ENST00000830756	ENSG00000223581
ENST00000830757	ENSG00000277511
ENST00000830758	ENSG00000277511
ENST00000830759	ENSG00000277511
ENST00000830760	ENSG00000277511
ENST00000830761	ENSG00000277511
ENST00000830762	ENSG00000277511
ENST00000830763	ENSG00000277511
ENST00000830764	ENSG00000277511
ENST00000830765	ENSG00000277511
ENST00000830766	ENSG00000277511
ENST00000830767	ENSG00000277511
ENST00000830768	ENSG00000277511
ENST00000830769	ENSG00000277511
ENST00000830770	ENSG00000277511
ENST00000830771	ENSG00000277511
ENST00000830772	ENSG00000277511
ENST00000830773	ENSG00000308058
ENST00000830774	ENSG00000278214
ENST00000830775	ENSG00000278214
ENST00000830776	ENSG00000278214
ENST00000830777	ENSG00000278214
ENST00000830778	ENSG00000249618
ENST00000830779	ENSG00000249618
ENST00000830780	ENSG00000249618
ENST00000830781	ENSG00000254662
ENST00000830782	ENSG00000288902
ENST00000830783	ENSG00000254662
ENST00000830784	ENSG00000254662
ENST00000830785	ENSG00000254662
ENST00000830786	ENSG00000254662
ENST00000830787	ENSG00000254662
ENST00000830788	ENSG00000254662
ENST00000830789	ENSG00000308059
ENST00000830790	ENSG00000308060
ENST00000830791	ENSG00000308061
ENST00000830792	ENSG00000308061
ENST00000830793	ENSG00000308062
ENST00000830794	ENSG00000271855
ENST00000830795	ENSG00000271855
ENST00000830796	ENSG00000271855
ENST00000830797	ENSG00000271855
ENST00000830798	ENSG00000308063
ENST00000830799	ENSG00000308063
ENST00000830800	ENSG00000308064
ENST00000830801	ENSG00000308065
ENST00000830802	ENSG00000308065
ENST00000830803	ENSG00000308065
ENST00000830804	ENSG00000308065
ENST00000830805	ENSG00000308065
ENST00000830806	ENSG00000308065
ENST00000830807	ENSG00000308065
ENST00000830808	ENSG00000308065
ENST00000830809	ENSG00000308065
ENST00000830810	ENSG00000308065
ENST00000830811	ENSG00000308065
ENST00000830812	ENSG00000308066
ENST00000830813	ENSG00000308067
ENST00000830814	ENSG00000308068
ENST00000830815	ENSG00000290109
ENST00000830816	ENSG00000290109
ENST00000830817	ENSG00000239774
ENST00000830818	ENSG00000239774
ENST00000830819	ENSG00000239774
ENST00000830820	ENSG00000239774
ENST00000830821	ENSG00000239774
ENST00000830822	ENSG00000239774
ENST00000830823	ENSG00000239774
ENST00000830824	ENSG00000239774
ENST00000830825	ENSG00000239774
ENST00000830826	ENSG00000239774
ENST00000830827	ENSG00000239774
ENST00000830828	ENSG00000308069
ENST00000830829	ENSG00000308069
ENST00000830830	ENSG00000308069
ENST00000830831	ENSG00000308069
ENST00000830832	ENSG00000229337
ENST00000830833	ENSG00000229337
ENST00000830834	ENSG00000229337
ENST00000830835	ENSG00000229337
ENST00000830836	ENSG00000229337
ENST00000830837	ENSG00000229337
ENST00000830838	ENSG00000229337
ENST00000830839	ENSG00000229337
ENST00000830840	ENSG00000229337
ENST00000830841	ENSG00000229337
ENST00000830842	ENSG00000229337
ENST00000830843	ENSG00000229337
ENST00000830844	ENSG00000229337
ENST00000830845	ENSG00000229337
ENST00000830846	ENSG00000229337
ENST00000830847	ENSG00000229337
ENST00000830848	ENSG00000229337
ENST00000830849	ENSG00000229337
ENST00000830850	ENSG00000229337
ENST00000830851	ENSG00000308070
ENST00000830852	ENSG00000308071
ENST00000830853	ENSG00000308072
ENST00000830854	ENSG00000308073
ENST00000830855	ENSG00000308074
ENST00000830856	ENSG00000308074
ENST00000830857	ENSG00000308074
ENST00000830858	ENSG00000308074
ENST00000830859	ENSG00000308074
ENST00000830860	ENSG00000308074
ENST00000830861	ENSG00000308074
ENST00000830862	ENSG00000224746
ENST00000830863	ENSG00000224746
ENST00000830864	ENSG00000308075
ENST00000830865	ENSG00000308076
ENST00000830866	ENSG00000308077
ENST00000830867	ENSG00000308077
ENST00000830868	ENSG00000308077
ENST00000830869	ENSG00000308077
ENST00000830870	ENSG00000308078
ENST00000830871	ENSG00000235361
ENST00000830872	ENSG00000308079
ENST00000830873	ENSG00000186056
ENST00000830874	ENSG00000277511
ENST00000830875	ENSG00000277511
ENST00000830876	ENSG00000277511
ENST00000830877	ENSG00000277511
ENST00000830878	ENSG00000277511
ENST00000830879	ENSG00000277511
ENST00000830880	ENSG00000277511
ENST00000830881	ENSG00000277511
ENST00000830882	ENSG00000277511
ENST00000830883	ENSG00000277511
ENST00000830884	ENSG00000277511
ENST00000830885	ENSG00000277511
ENST00000830886	ENSG00000277511
ENST00000830887	ENSG00000277511
ENST00000830888	ENSG00000277511
ENST00000830889	ENSG00000277511
ENST00000830890	ENSG00000277511
ENST00000830891	ENSG00000277511
ENST00000830892	ENSG00000277511
ENST00000830893	ENSG00000277511
ENST00000830894	ENSG00000277511
ENST00000830895	ENSG00000277511
ENST00000830896	ENSG00000277511
ENST00000830897	ENSG00000277511
ENST00000830898	ENSG00000277511
ENST00000830899	ENSG00000277511
ENST00000830900	ENSG00000277511
ENST00000830901	ENSG00000277511
ENST00000830902	ENSG00000277511
ENST00000830903	ENSG00000277511
ENST00000830904	ENSG00000277511
ENST00000830905	ENSG00000277511
ENST00000830906	ENSG00000277511
ENST00000830907	ENSG00000277511
ENST00000830908	ENSG00000277511
ENST00000830909	ENSG00000277511
ENST00000830910	ENSG00000277511
ENST00000830911	ENSG00000308080
ENST00000830912	ENSG00000308081
ENST00000830913	ENSG00000308081
ENST00000830914	ENSG00000308082
ENST00000830915	ENSG00000308082
ENST00000830916	ENSG00000308083
ENST00000830917	ENSG00000269386
ENST00000830918	ENSG00000269386
ENST00000830919	ENSG00000269386
ENST00000830920	ENSG00000269386
ENST00000830921	ENSG00000269386
ENST00000830922	ENSG00000269386
ENST00000830923	ENSG00000269386
ENST00000830924	ENSG00000269386
ENST00000830925	ENSG00000269386
ENST00000830926	ENSG00000269386
ENST00000830927	ENSG00000230937
ENST00000830928	ENSG00000230937
ENST00000830929	ENSG00000230937
ENST00000830930	ENSG00000230937
ENST00000830931	ENSG00000230937
ENST00000830932	ENSG00000230937
ENST00000830933	ENSG00000230937
ENST00000830934	ENSG00000230937
ENST00000830935	ENSG00000230937
ENST00000830936	ENSG00000230937
ENST00000830937	ENSG00000230937
ENST00000830938	ENSG00000230937
ENST00000830939	ENSG00000230937
ENST00000830940	ENSG00000230937
ENST00000830941	ENSG00000230937
ENST00000830942	ENSG00000230937
ENST00000830943	ENSG00000230937
ENST00000830944	ENSG00000230937
ENST00000830945	ENSG00000230937
ENST00000830946	ENSG00000230937
ENST00000830947	ENSG00000230937
ENST00000830948	ENSG00000230937
ENST00000830949	ENSG00000230937
ENST00000830950	ENSG00000230937
ENST00000830951	ENSG00000230937
ENST00000830952	ENSG00000230937
ENST00000830953	ENSG00000230937
ENST00000830954	ENSG00000230937
ENST00000830955	ENSG00000230937
ENST00000830956	ENSG00000230937
ENST00000830957	ENSG00000230937
ENST00000830958	ENSG00000230937
ENST00000830959	ENSG00000230937
ENST00000830960	ENSG00000230937
ENST00000830961	ENSG00000230937
ENST00000830962	ENSG00000230937
ENST00000830963	ENSG00000230937
ENST00000830964	ENSG00000230937
ENST00000830965	ENSG00000230937
ENST00000830966	ENSG00000230937
ENST00000830967	ENSG00000230937
ENST00000830968	ENSG00000230937
ENST00000830969	ENSG00000230937
ENST00000830970	ENSG00000230937
ENST00000830971	ENSG00000308084
ENST00000830972	ENSG00000308085
ENST00000830973	ENSG00000308085
ENST00000830974	ENSG00000308085
ENST00000830975	ENSG00000308085
ENST00000830976	ENSG00000308085
ENST00000830977	ENSG00000308086
ENST00000830978	ENSG00000308087
ENST00000830979	ENSG00000308087
ENST00000830980	ENSG00000288700
ENST00000830981	ENSG00000288700
ENST00000830982	ENSG00000288700
ENST00000830983	ENSG00000288700
ENST00000830984	ENSG00000288700
ENST00000830985	ENSG00000288700
ENST00000830986	ENSG00000230725
ENST00000830987	ENSG00000230725
ENST00000830988	ENSG00000230725
ENST00000830989	ENSG00000230725
ENST00000830990	ENSG00000230725
ENST00000830991	ENSG00000230725
ENST00000830992	ENSG00000230725
ENST00000830993	ENSG00000230725
ENST00000830994	ENSG00000230725
ENST00000830995	ENSG00000230725
ENST00000830996	ENSG00000230725
ENST00000830997	ENSG00000230725
ENST00000830998	ENSG00000230725
ENST00000830999	ENSG00000230725
ENST00000831000	ENSG00000230725
ENST00000831001	ENSG00000241696
ENST00000831002	ENSG00000241696
ENST00000831003	ENSG00000241696
ENST00000831004	ENSG00000241696
ENST00000831005	ENSG00000241696
ENST00000831006	ENSG00000241696
ENST00000831007	ENSG00000241696
ENST00000831008	ENSG00000241696
ENST00000831009	ENSG00000241696
ENST00000831010	ENSG00000241696
ENST00000831011	ENSG00000308088
ENST00000831012	ENSG00000308088
ENST00000831013	ENSG00000308089
ENST00000831014	ENSG00000308090
ENST00000831015	ENSG00000308090
ENST00000831016	ENSG00000308091
ENST00000831017	ENSG00000308092
ENST00000831018	ENSG00000308093
ENST00000831019	ENSG00000308094
ENST00000831020	ENSG00000229337
ENST00000831021	ENSG00000229337
ENST00000831022	ENSG00000229337
ENST00000831023	ENSG00000229337
ENST00000831024	ENSG00000229337
ENST00000831025	ENSG00000229337
ENST00000831026	ENSG00000229337
ENST00000831027	ENSG00000229337
ENST00000831028	ENSG00000229337
ENST00000831029	ENSG00000229337
ENST00000831030	ENSG00000259269
ENST00000831031	ENSG00000259269
ENST00000831032	ENSG00000259269
ENST00000831033	ENSG00000259269
ENST00000831034	ENSG00000259269
ENST00000831035	ENSG00000259269
ENST00000831036	ENSG00000259269
ENST00000831037	ENSG00000259269
ENST00000831038	ENSG00000259269
ENST00000831039	ENSG00000259269
ENST00000831040	ENSG00000259269
ENST00000831041	ENSG00000308095
ENST00000831042	ENSG00000308095
ENST00000831043	ENSG00000308095
ENST00000831044	ENSG00000308095
ENST00000831045	ENSG00000308095
ENST00000831046	ENSG00000308095
ENST00000831047	ENSG00000308095
ENST00000831048	ENSG00000308095
ENST00000831049	ENSG00000308096
ENST00000831050	ENSG00000204110
ENST00000831051	ENSG00000288902
ENST00000831052	ENSG00000288902
ENST00000831053	ENSG00000288902
ENST00000831054	ENSG00000288902
ENST00000831055	ENSG00000248475
ENST00000831056	ENSG00000308097
ENST00000831057	ENSG00000308098
ENST00000831058	ENSG00000308097
ENST00000831059	ENSG00000308097
ENST00000831060	ENSG00000197308
ENST00000831061	ENSG00000197308
ENST00000831062	ENSG00000266101
ENST00000831063	ENSG00000197308
ENST00000831064	ENSG00000197308
ENST00000831065	ENSG00000266101
ENST00000831066	ENSG00000197308
ENST00000831067	ENSG00000197308
ENST00000831068	ENSG00000197308
ENST00000831069	ENSG00000197308
ENST00000831070	ENSG00000197308
ENST00000831071	ENSG00000197308
ENST00000831072	ENSG00000197308
ENST00000831073	ENSG00000197308
ENST00000831074	ENSG00000197308
ENST00000831075	ENSG00000197308
ENST00000831076	ENSG00000197308
ENST00000831077	ENSG00000197308
ENST00000831078	ENSG00000197308
ENST00000831079	ENSG00000197308
ENST00000831080	ENSG00000286727
ENST00000831081	ENSG00000241860
ENST00000831082	ENSG00000241860
ENST00000831083	ENSG00000241860
ENST00000831084	ENSG00000241860
ENST00000831085	ENSG00000241860
ENST00000831086	ENSG00000241860
ENST00000831087	ENSG00000241860
ENST00000831088	ENSG00000241860
ENST00000831089	ENSG00000241860
ENST00000831090	ENSG00000241860
ENST00000831091	ENSG00000241860
ENST00000831092	ENSG00000241860
ENST00000831093	ENSG00000241860
ENST00000831094	ENSG00000241860
ENST00000831095	ENSG00000241860
ENST00000831096	ENSG00000241860
ENST00000831097	ENSG00000241860
ENST00000831098	ENSG00000241860
ENST00000831099	ENSG00000241860
ENST00000831100	ENSG00000241860
ENST00000831101	ENSG00000241860
ENST00000831102	ENSG00000241860
ENST00000831103	ENSG00000241860
ENST00000831104	ENSG00000241860
ENST00000831105	ENSG00000241860
ENST00000831106	ENSG00000241860
